Date,Qt-1,Pt,Qt
2001-05-27,4.12,0.0,3.18
2001-05-28,3.18,0.0,2.89
2001-05-29,2.89,0.995,2.77
2001-05-30,2.77,3.589,2.77
2001-05-31,2.77,0.7979999999999999,2.65
2001-06-01,2.65,1.46,2.59
2001-06-02,2.59,0.0,2.47
2001-06-03,2.47,0.0,2.36
2001-06-04,2.36,0.0,2.41
2001-06-05,2.41,0.021,2.41
2001-06-06,2.41,0.0,2.24
2001-06-07,2.24,0.0,2.24
2001-06-08,2.24,0.395,2.24
2001-06-09,2.24,1.435,2.3
2001-06-10,2.3,1.202,2.3
2001-06-11,2.3,0.0,2.12
2001-06-12,2.12,0.0,2.06
2001-06-13,2.06,0.0,1.89
2001-06-14,1.89,0.0,1.89
2001-06-15,1.89,0.0,1.83
2001-06-16,1.83,0.0,1.77
2001-06-17,1.77,0.0,1.77
2001-06-18,1.77,11.396,4.16
2001-06-19,4.16,16.775,3.57
2001-06-20,3.57,0.0,2.06
2001-06-21,2.06,0.0,1.89
2001-06-22,1.89,0.0,1.89
2001-06-23,1.89,0.0,1.83
2001-06-24,1.83,1.428,2.0
2001-06-25,2.0,0.0,1.94
2001-06-26,1.94,0.0,1.89
2001-06-27,1.89,0.253,2.0
2001-06-28,2.0,0.5700000000000001,2.12
2001-06-29,2.12,0.0,2.23
2001-06-30,2.23,9.214,2.35
2001-07-01,2.35,0.463,2.33
2001-07-02,2.33,0.36,2.31
2001-07-03,2.31,1.653,2.29
2001-07-04,2.29,0.565,2.27
2001-07-05,2.27,0.0,2.19
2001-07-06,2.19,0.0,2.11
2001-07-07,2.11,0.0,2.03
2001-07-08,2.03,0.0,2.11
2001-07-09,2.11,0.0,2.11
2001-07-10,2.11,0.0,2.03
2001-07-11,2.03,0.0,2.03
2001-07-12,2.03,0.0,1.95
2001-07-13,1.95,0.0,1.95
2001-07-14,1.95,0.0,1.95
2001-07-15,1.95,0.0,1.85
2001-07-16,1.85,0.189,1.85
2001-07-17,1.85,0.945,1.85
2001-07-18,1.85,2.955,1.9
2001-07-19,1.9,0.0,1.95
2001-07-20,1.95,0.0,1.9
2001-07-21,1.9,0.0,1.85
2001-07-22,1.85,0.0,1.74
2001-07-23,1.74,0.0,1.74
2001-07-24,1.74,0.0,1.69
2001-07-25,1.69,0.0,1.62
2001-07-26,1.62,0.0,1.62
2001-07-27,1.62,0.0,1.62
2001-07-28,1.62,0.0,1.62
2001-07-29,1.62,0.0,1.63
2001-07-30,1.63,0.0,1.63
2001-07-31,1.63,0.0,1.63
2001-08-01,1.63,0.0,1.63
2001-08-02,1.63,0.0,1.69
2001-08-03,1.69,0.0,1.69
2001-08-04,1.69,1.788,1.74
2001-08-05,1.74,6.087,2.3
2001-08-06,2.3,0.038,1.85
2001-08-07,1.85,0.038,1.74
2001-08-08,1.74,0.304,1.69
2001-08-09,1.69,3.67,2.41
2001-08-10,2.41,1.112,2.06
2001-08-11,2.06,1.049,1.8
2001-08-12,1.8,0.076,1.74
2001-08-13,1.74,0.0,1.63
2001-08-14,1.63,0.0,1.74
2001-08-15,1.74,0.0,1.8
2001-08-16,1.8,0.978,1.63
2001-08-17,1.63,1.35,1.74
2001-08-18,1.74,8.270000000000001,2.03
2001-08-19,2.03,0.764,1.69
2001-08-20,1.69,0.0,1.58
2001-08-21,1.58,0.0,1.48
2001-08-22,1.48,0.0,1.48
2001-08-23,1.48,0.0,1.42
2001-08-24,1.42,0.0,1.42
2001-08-25,1.42,11.605,2.09
2001-08-26,2.09,1.93,2.19
2001-08-27,2.19,1.967,1.98
2001-08-28,1.98,0.0,1.8
2001-08-29,1.8,0.0,1.69
2001-08-30,1.69,0.252,1.64
2001-08-31,1.64,0.0,1.53
2001-09-01,1.53,13.23,3.82
2001-09-02,3.82,0.269,1.85
2001-09-03,1.85,1.302,1.85
2001-09-04,1.85,0.0,1.8
2001-09-05,1.8,0.076,1.8
2001-09-06,1.8,0.525,1.85
2001-09-07,1.85,0.0,1.8
2001-09-08,1.8,0.0,1.69
2001-09-09,1.69,0.0,1.53
2001-09-10,1.53,0.063,1.53
2001-09-11,1.53,0.0,1.48
2001-09-12,1.48,0.0,1.37
2001-09-13,1.37,0.0,1.37
2001-09-14,1.37,0.038,1.37
2001-09-15,1.37,0.38,1.37
2001-09-16,1.37,0.0,1.37
2001-09-17,1.37,0.063,1.42
2001-09-18,1.42,3.018,1.74
2001-09-19,1.74,8.238,5.24
2001-09-20,5.24,2.888,5.13
2001-09-21,5.13,0.863,2.91
2001-09-22,2.91,0.243,2.11
2001-09-23,2.11,0.0,1.85
2001-09-24,1.85,0.0,1.58
2001-09-25,1.58,0.0,1.42
2001-09-26,1.42,0.0,1.31
2001-09-27,1.31,0.084,1.31
2001-09-28,1.31,0.42,1.37
2001-09-29,1.37,0.378,1.31
2001-09-30,1.31,2.669,1.58
2001-10-01,1.58,64.9,39.8
2001-10-02,39.8,60.05,75.1
2001-10-03,75.1,0.042,19.7
2001-10-04,19.7,0.0,6.25
2001-10-05,6.25,0.0,3.42
2001-10-06,3.42,0.0,2.13
2001-10-07,2.13,0.0,1.65
2001-10-08,1.65,0.168,5.99
2001-10-09,5.99,21.444000000000003,11.8
2001-10-10,11.8,0.415,4.6
2001-10-11,4.6,0.313,3.07
2001-10-12,3.07,0.0,2.6
2001-10-13,2.6,3.311,2.36
2001-10-14,2.36,6.452999999999999,9.55
2001-10-15,9.55,0.205,6.45
2001-10-16,6.45,0.822,3.3
2001-10-17,3.3,8.591999999999999,10.0
2001-10-18,10.0,1.867,12.7
2001-10-19,12.7,2.096,7.95
2001-10-20,7.95,0.042,5.35
2001-10-21,5.35,0.0,3.83
2001-10-22,3.83,0.75,2.95
2001-10-23,2.95,1.55,2.59
2001-10-24,2.59,0.042,2.13
2001-10-25,2.13,1.135,2.42
2001-10-26,2.42,25.189,18.6
2001-10-27,18.6,1.634,10.5
2001-10-28,10.5,2.074,7.8
2001-10-29,7.8,1.212,6.4
2001-10-30,6.4,0.181,5.35
2001-10-31,5.35,0.404,4.6
2001-11-01,4.6,0.357,3.18
2001-11-02,3.18,0.0,2.71
2001-11-03,2.71,0.0,2.36
2001-11-04,2.36,0.126,2.36
2001-11-05,2.36,0.38,2.36
2001-11-06,2.36,0.0,2.48
2001-11-07,2.48,10.112,2.83
2001-11-08,2.83,0.042,2.83
2001-11-09,2.83,0.0,2.36
2001-11-10,2.36,0.0,2.36
2001-11-11,2.36,11.315,2.83
2001-11-12,2.83,2.315,3.3
2001-11-13,3.3,2.0250000000000004,3.3
2001-11-14,3.3,0.0,3.06
2001-11-15,3.06,0.0,2.71
2001-11-16,2.71,0.525,2.59
2001-11-17,2.59,0.433,2.71
2001-11-18,2.71,44.36,10.9
2001-11-19,10.9,7.645,5.2
2001-11-20,5.2,0.0,4.6
2001-11-21,4.6,0.0,7.11
2001-11-22,7.11,7.393000000000001,11.0
2001-11-23,11.0,3.67,12.7
2001-11-24,12.7,0.0,7.48
2001-11-25,7.48,0.0,6.55
2001-11-26,6.55,0.0,6.1
2001-11-27,6.1,1.69,5.5
2001-11-28,5.5,0.08,4.96
2001-11-29,4.96,0.097,4.42
2001-11-30,4.42,0.0,4.39
2001-12-01,4.39,6.497,4.36
2001-12-02,4.36,9.589,4.34
2001-12-03,4.34,0.021,4.31
2001-12-04,4.31,0.38,4.28
2001-12-05,4.28,3.878,4.25
2001-12-06,4.25,0.0,4.12
2001-12-07,4.12,0.0,3.99
2001-12-08,3.99,5.084,3.86
2001-12-09,3.86,0.063,3.73
2001-12-10,3.73,0.0,3.6
2001-12-11,3.6,0.0,3.47
2001-12-12,3.47,0.0,3.34
2001-12-13,3.34,0.0,3.22
2001-12-14,3.22,0.0,3.11
2001-12-15,3.11,0.0,2.99
2001-12-16,2.99,2.97,2.87
2001-12-17,2.87,0.0,2.75
2001-12-18,2.75,0.0,2.64
2001-12-19,2.64,0.965,2.52
2001-12-20,2.52,14.375,2.54
2001-12-21,2.54,0.357,2.56
2001-12-22,2.56,0.0,2.58
2001-12-23,2.58,0.0,2.59
2001-12-24,2.59,0.0,2.61
2001-12-25,2.61,0.0,2.63
2001-12-26,2.63,0.0,2.65
2001-12-27,2.65,0.084,2.7
2001-12-28,2.7,0.0,2.74
2001-12-29,2.74,0.038,2.79
2001-12-30,2.79,15.083000000000002,2.83
2001-12-31,2.83,0.042,2.88
2002-01-01,2.88,0.0,2.92
2002-01-02,2.92,0.0,2.97
2002-01-03,2.97,0.0,3.02
2002-01-04,3.02,2.448,3.06
2002-01-05,3.06,0.0,3.11
2002-01-06,3.11,0.0,3.15
2002-01-07,3.15,9.257,3.2
2002-01-08,3.2,2.8200000000000003,3.24
2002-01-09,3.24,2.309,3.29
2002-01-10,3.29,1.887,3.33
2002-01-11,3.33,0.2659999999999999,3.38
2002-01-12,3.38,1.77,3.18
2002-01-13,3.18,0.0,2.99
2002-01-14,2.99,0.0,2.79
2002-01-15,2.79,0.0,2.6
2002-01-16,2.6,0.021,2.4
2002-01-17,2.4,0.063,2.4
2002-01-18,2.4,0.042,2.4
2002-01-19,2.4,0.0,2.2
2002-01-20,2.2,0.0,2.2
2002-01-21,2.2,0.0,2.4
2002-01-22,2.4,0.0,2.6
2002-01-23,2.6,6.523999999999999,2.8
2002-01-24,2.8,0.377,2.6
2002-01-25,2.6,0.0,2.4
2002-01-26,2.4,0.0,2.4
2002-01-27,2.4,0.0,2.4
2002-01-28,2.4,0.0,2.8
2002-01-29,2.8,0.021,2.8
2002-01-30,2.8,0.0,3.2
2002-01-31,3.2,0.0,3.2
2002-02-01,3.2,0.353,3.0
2002-02-02,3.0,0.0,2.8
2002-02-03,2.8,4.452,3.0
2002-02-04,3.0,0.063,3.2
2002-02-05,3.2,0.0,3.0
2002-02-06,3.0,0.0,3.2
2002-02-07,3.2,0.0,2.8
2002-02-08,2.8,0.0,2.8
2002-02-09,2.8,0.0,2.8
2002-02-10,2.8,0.0,2.4
2002-02-11,2.4,0.0,2.4
2002-02-12,2.4,0.95,2.4
2002-02-13,2.4,0.0,2.6
2002-02-14,2.6,0.0,2.8
2002-02-15,2.8,0.0,2.8
2002-02-16,2.8,21.405,3.0
2002-02-17,3.0,0.6839999999999999,2.4
2002-02-18,2.4,0.5700000000000001,2.4
2002-02-19,2.4,0.0,2.4
2002-02-20,2.4,0.0,2.4
2002-02-21,2.4,0.0,5.15
2002-02-22,5.15,0.0,9.3
2002-02-23,9.3,0.0,10.2
2002-02-24,10.2,0.0,10.8
2002-02-25,10.8,1.878,9.9
2002-02-26,9.9,0.41,7.0
2002-02-27,7.0,0.95,4.5
2002-02-28,4.5,0.252,3.6
2002-03-01,3.6,0.0,2.8
2002-03-02,2.8,0.0,2.4
2002-03-03,2.4,0.0,2.4
2002-03-04,2.4,0.0,2.4
2002-03-05,2.4,0.546,2.4
2002-03-06,2.4,5.285,2.8
2002-03-07,2.8,0.0,2.4
2002-03-08,2.4,0.0,2.4
2002-03-09,2.4,4.448,2.4
2002-03-10,2.4,15.36,5.0
2002-03-11,5.0,0.0,5.75
2002-03-12,5.75,0.042,4.21
2002-03-13,4.21,0.0,3.78
2002-03-14,3.78,0.0,2.62
2002-03-15,2.62,0.0,2.62
2002-03-16,2.62,0.042,1.89
2002-03-17,1.89,6.07,2.55
2002-03-18,2.55,23.145,11.6
2002-03-19,11.6,1.152,10.2
2002-03-20,10.2,0.084,13.0
2002-03-21,13.0,1.414,9.97
2002-03-22,9.97,6.585,7.17
2002-03-23,7.17,0.46,6.14
2002-03-24,6.14,0.042,5.12
2002-03-25,5.12,0.0,4.36
2002-03-26,4.36,0.0,4.07
2002-03-27,4.07,0.41,3.78
2002-03-28,3.78,0.0,3.2
2002-03-29,3.2,10.515,3.49
2002-03-30,3.49,8.43,4.73
2002-03-31,4.73,0.485,5.12
2002-04-01,5.12,0.268,3.78
2002-04-02,3.78,3.422,3.34
2002-04-03,3.34,4.991,4.91
2002-04-04,4.91,2.335,5.12
2002-04-05,5.12,0.837,4.36
2002-04-06,4.36,0.063,3.78
2002-04-07,3.78,4.41,3.78
2002-04-08,3.78,0.602,3.92
2002-04-09,3.92,0.252,3.63
2002-04-10,3.63,2.678,3.63
2002-04-11,3.63,1.0,4.07
2002-04-12,4.07,11.961,6.82
2002-04-13,6.82,8.175,12.8
2002-04-14,12.8,0.021,8.89
2002-04-15,8.89,0.232,7.78
2002-04-16,7.78,0.211,5.94
2002-04-17,5.94,5.364,7.17
2002-04-18,7.17,3.325,4.5
2002-04-19,4.5,8.036999999999999,57.3
2002-04-20,57.3,1.64,57.3
2002-04-21,57.3,12.482,10.7
2002-04-22,10.7,7.439,20.2
2002-04-23,20.2,2.131,13.2
2002-04-24,13.2,5.4990000000000006,11.4
2002-04-25,11.4,3.813,9.6
2002-04-26,9.6,1.961,10.5
2002-04-27,10.5,0.021,8.0
2002-04-28,8.0,0.122,6.75
2002-04-29,6.75,0.401,5.75
2002-04-30,5.75,1.73,5.0
2002-05-01,5.0,0.395,4.75
2002-05-02,4.75,0.1139999999999999,4.25
2002-05-03,4.25,1.968,3.6
2002-05-04,3.6,2.504,3.6
2002-05-05,3.6,3.705,4.13
2002-05-06,4.13,7.123,7.0
2002-05-07,7.0,5.561,8.5
2002-05-08,8.5,5.19,11.3
2002-05-09,11.3,19.715,14.2
2002-05-10,14.2,8.299999999999999,25.2
2002-05-11,25.2,1.399,18.0
2002-05-12,18.0,5.128,16.1
2002-05-13,16.1,13.582,21.8
2002-05-14,21.8,0.345,19.8
2002-05-15,19.8,3.776,12.6
2002-05-16,12.6,5.5600000000000005,12.9
2002-05-17,12.9,0.08,12.0
2002-05-18,12.0,0.0,9.05
2002-05-19,9.05,0.0,10.5
2002-05-20,10.5,0.152,9.3
2002-05-21,9.3,0.342,6.25
2002-05-22,6.25,4.879,6.25
2002-05-23,6.25,0.4589999999999999,6.25
2002-05-24,6.25,0.105,6.0
2002-05-25,6.0,0.0,5.75
2002-05-26,5.75,0.0,5.75
2002-05-27,5.75,0.0,5.5
2002-05-28,5.5,0.0,6.0
2002-05-29,6.0,0.0,5.5
2002-05-30,5.5,0.0,5.5
2002-05-31,5.5,0.0,5.25
2002-06-01,5.25,0.0,5.25
2002-06-02,5.25,0.08,5.0
2002-06-03,5.0,2.513,5.5
2002-06-04,5.5,0.0,5.0
2002-06-05,5.0,0.0,4.5
2002-06-06,4.5,0.0,4.5
2002-06-07,4.5,0.21,4.5
2002-06-08,4.5,0.0,4.5
2002-06-09,4.5,0.0,4.25
2002-06-10,4.25,0.0,4.0
2002-06-11,4.0,0.0,4.0
2002-06-12,4.0,0.42,3.8
2002-06-13,3.8,0.0,3.6
2002-06-14,3.6,0.205,3.6
2002-06-15,3.6,0.0,3.6
2002-06-16,3.6,0.0,3.2
2002-06-17,3.2,0.0,3.4
2002-06-18,3.4,0.0,3.6
2002-06-19,3.6,0.0,3.4
2002-06-20,3.4,3.949,3.6
2002-06-21,3.6,0.076,3.4
2002-06-22,3.4,0.021,3.6
2002-06-23,3.6,0.0,3.6
2002-06-24,3.6,0.0,3.6
2002-06-25,3.6,0.0,3.6
2002-06-26,3.6,0.0,3.2
2002-06-27,3.2,0.0,2.8
2002-06-28,2.8,1.808,3.0
2002-06-29,3.0,0.395,2.8
2002-06-30,2.8,3.084,3.0
2002-07-01,3.0,1.511,2.8
2002-07-02,2.8,0.0,3.0
2002-07-03,3.0,0.0,3.0
2002-07-04,3.0,0.4479999999999999,3.0
2002-07-05,3.0,0.0,2.8
2002-07-06,2.8,0.0,3.2
2002-07-07,3.2,0.0,3.0
2002-07-08,3.0,0.0,3.0
2002-07-09,3.0,0.0,3.4
2002-07-10,3.4,0.0,3.2
2002-07-11,3.2,0.0,3.2
2002-07-12,3.2,0.0,3.2
2002-07-13,3.2,0.0,3.2
2002-07-14,3.2,0.0,3.0
2002-07-15,3.0,0.0,3.0
2002-07-16,3.0,0.0,3.0
2002-07-17,3.0,0.0,3.0
2002-07-18,3.0,0.0,2.8
2002-07-19,2.8,0.0,2.8
2002-07-20,2.8,0.0,2.4
2002-07-21,2.4,0.164,2.6
2002-07-22,2.6,2.525,2.4
2002-07-23,2.4,0.0,4.04
2002-07-24,4.04,17.698999999999998,4.65
2002-07-25,4.65,0.0,3.2
2002-07-26,3.2,3.593,5.25
2002-07-27,5.25,0.0,2.6
2002-07-28,2.6,0.0,2.2
2002-07-29,2.2,0.0,3.2
2002-07-30,3.2,0.0,2.8
2002-07-31,2.8,0.0,2.6
2002-08-01,2.6,0.0,2.4
2002-08-02,2.4,0.0,2.0
2002-08-03,2.0,0.0,2.8
2002-08-04,2.8,0.0,2.8
2002-08-05,2.8,0.0,3.0
2002-08-06,3.0,0.0,2.4
2002-08-07,2.4,0.0,2.4
2002-08-08,2.4,0.0,2.6
2002-08-09,2.6,0.0,2.6
2002-08-10,2.6,4.238,3.0
2002-08-11,3.0,26.125,6.0
2002-08-12,6.0,8.385,4.55
2002-08-13,4.55,0.0,2.8
2002-08-14,2.8,0.042,2.2
2002-08-15,2.2,0.105,2.0
2002-08-16,2.0,0.0,2.0
2002-08-17,2.0,0.0,2.0
2002-08-18,2.0,0.0,2.4
2002-08-19,2.4,3.585,2.8
2002-08-20,2.8,0.0,2.4
2002-08-21,2.4,0.0,2.4
2002-08-22,2.4,0.0,2.4
2002-08-23,2.4,0.0,2.0
2002-08-24,2.0,5.183,1.8
2002-08-25,1.8,2.137,2.2
2002-08-26,2.2,3.62,2.4
2002-08-27,2.4,8.173,6.38
2002-08-28,6.38,14.485,7.4
2002-08-29,7.4,7.939999999999999,12.2
2002-08-30,12.2,3.86,8.8
2002-08-31,8.8,1.1,5.75
2002-09-01,5.75,0.076,4.05
2002-09-02,4.05,0.0,3.0
2002-09-03,3.0,0.0,3.2
2002-09-04,3.2,0.0,3.2
2002-09-05,3.2,1.47,2.6
2002-09-06,2.6,0.021,2.4
2002-09-07,2.4,0.0,2.4
2002-09-08,2.4,0.0,2.2
2002-09-09,2.2,0.0,2.2
2002-09-10,2.2,0.0,2.0
2002-09-11,2.0,0.0,2.0
2002-09-12,2.0,0.0,2.0
2002-09-13,2.0,0.181,2.0
2002-09-14,2.0,1.188,2.0
2002-09-15,2.0,0.504,2.0
2002-09-16,2.0,0.0,2.0
2002-09-17,2.0,0.0,2.0
2002-09-18,2.0,0.0,2.0
2002-09-19,2.0,0.243,2.0
2002-09-20,2.0,5.626,2.6
2002-09-21,2.6,3.228,2.6
2002-09-22,2.6,0.206,2.4
2002-09-23,2.4,0.0,2.2
2002-09-24,2.2,0.0,2.2
2002-09-25,2.2,0.0,2.2
2002-09-26,2.2,0.0,2.2
2002-09-27,2.2,0.0,1.72
2002-09-28,1.72,0.0,1.72
2002-09-29,1.72,0.0,1.87
2002-09-30,1.87,0.105,1.87
2002-10-01,1.87,0.415,1.87
2002-10-02,1.87,0.0,1.87
2002-10-03,1.87,0.0,1.87
2002-10-04,1.87,6.203,2.04
2002-10-05,2.04,3.11,1.87
2002-10-06,1.87,1.443,1.87
2002-10-07,1.87,0.063,1.87
2002-10-08,1.87,0.0,1.87
2002-10-09,1.87,0.0,1.72
2002-10-10,1.72,0.042,1.56
2002-10-11,1.56,1.414,1.87
2002-10-12,1.87,0.021,1.87
2002-10-13,1.87,0.063,1.87
2002-10-14,1.87,3.573,1.87
2002-10-15,1.87,9.398,2.9
2002-10-16,2.9,0.0,2.54
2002-10-17,2.54,0.0,2.54
2002-10-18,2.54,0.105,2.54
2002-10-19,2.54,0.021,2.54
2002-10-20,2.54,0.31,2.54
2002-10-21,2.54,0.0,2.37
2002-10-22,2.37,5.655,2.54
2002-10-23,2.54,0.0,2.54
2002-10-24,2.54,0.0,2.37
2002-10-25,2.37,0.0,2.2
2002-10-26,2.2,0.0,2.2
2002-10-27,2.2,0.473,1.87
2002-10-28,1.87,0.428,1.87
2002-10-29,1.87,0.063,1.87
2002-10-30,1.87,0.354,1.87
2002-10-31,1.87,7.83,1.87
2002-11-01,1.87,5.35,2.04
2002-11-02,2.04,0.8719999999999999,2.04
2002-11-03,2.04,0.0,2.2
2002-11-04,2.2,0.0,2.04
2002-11-05,2.04,0.105,1.87
2002-11-06,1.87,0.0,1.87
2002-11-07,1.87,0.122,1.87
2002-11-08,1.87,0.084,1.87
2002-11-09,1.87,0.0,1.87
2002-11-10,1.87,0.0,1.56
2002-11-11,1.56,0.0,1.87
2002-11-12,1.87,3.3,1.72
2002-11-13,1.72,8.768,2.68
2002-11-14,2.68,44.44499999999999,8.15
2002-11-15,8.15,0.042,3.46
2002-11-16,3.46,0.0,2.72
2002-11-17,2.72,0.0,2.54
2002-11-18,2.54,0.0,2.54
2002-11-19,2.54,0.0,2.37
2002-11-20,2.37,0.0,2.2
2002-11-21,2.2,0.0,2.2
2002-11-22,2.2,0.0,2.2
2002-11-23,2.2,0.0,2.54
2002-11-24,2.54,0.0,2.54
2002-11-25,2.54,52.54900000000001,18.3
2002-11-26,18.3,19.759,17.7
2002-11-27,17.7,0.916,7.02
2002-11-28,7.02,4.311999999999999,3.74
2002-11-29,3.74,0.0,2.45
2002-11-30,2.45,0.0,2.17
2002-12-01,2.17,13.483,4.71
2002-12-02,4.71,12.581999999999995,9.46
2002-12-03,9.46,1.315,5.9
2002-12-04,5.9,0.0,4.06
2002-12-05,4.06,0.0,3.07
2002-12-06,3.07,0.0,3.07
2002-12-07,3.07,0.0,3.55
2002-12-08,3.55,1.876,5.19
2002-12-09,5.19,13.084,8.41
2002-12-10,8.41,49.75,8.57
2002-12-11,8.57,11.535,6.09
2002-12-12,6.09,4.072,4.41
2002-12-13,4.41,3.24,3.72
2002-12-14,3.72,0.0,3.23
2002-12-15,3.23,0.0,3.39
2002-12-16,3.39,7.85,3.23
2002-12-17,3.23,16.345,3.39
2002-12-18,3.39,1.02,3.23
2002-12-19,3.23,1.6190000000000002,3.23
2002-12-20,3.23,0.0,2.76
2002-12-21,2.76,8.407,4.3
2002-12-22,4.3,9.345,5.14
2002-12-23,5.14,0.0,4.23
2002-12-24,4.23,2.28,3.72
2002-12-25,3.72,4.66,3.55
2002-12-26,3.55,3.5200000000000005,2.91
2002-12-27,2.91,2.05,2.6
2002-12-28,2.6,0.0,2.31
2002-12-29,2.31,0.0,2.31
2002-12-30,2.31,0.0,2.45
2002-12-31,2.45,0.0,6.17
2003-01-01,6.17,0.0,6.89
2003-01-02,6.89,0.0,5.7
2003-01-03,5.7,0.0,5.7
2003-01-04,5.7,0.0,5.51
2003-01-05,5.51,0.0,6.09
2003-01-06,6.09,0.0,9.55
2003-01-07,9.55,0.0,14.2
2003-01-08,14.2,0.042,10.0
2003-01-09,10.0,0.0,7.71
2003-01-10,7.71,0.496,7.09
2003-01-11,7.09,0.105,4.76
2003-01-12,4.76,0.0,4.41
2003-01-13,4.41,0.0,5.32
2003-01-14,5.32,0.105,4.59
2003-01-15,4.59,30.745,4.41
2003-01-16,4.41,18.237,4.41
2003-01-17,4.41,0.2279999999999999,3.39
2003-01-18,3.39,0.0,3.07
2003-01-19,3.07,4.795,2.91
2003-01-20,2.91,0.0,2.91
2003-01-21,2.91,0.0,2.91
2003-01-22,2.91,0.0,2.91
2003-01-23,2.91,0.0,3.07
2003-01-24,3.07,0.0,3.23
2003-01-25,3.23,0.0,3.23
2003-01-26,3.23,0.0,3.23
2003-01-27,3.23,0.0,3.07
2003-01-28,3.07,4.345000000000001,3.23
2003-01-29,3.23,1.818,3.23
2003-01-30,3.23,0.042,3.56
2003-01-31,3.56,0.0,3.89
2003-02-01,3.89,0.0,4.23
2003-02-02,4.23,0.0,3.39
2003-02-03,3.39,0.076,3.53
2003-02-04,3.53,2.75,5.93
2003-02-05,5.93,0.21,4.42
2003-02-06,4.42,0.021,3.07
2003-02-07,3.07,0.0,2.45
2003-02-08,2.45,0.0,2.6
2003-02-09,2.6,0.0,2.91
2003-02-10,2.91,0.0,2.76
2003-02-11,2.76,2.922,2.91
2003-02-12,2.91,1.46,2.76
2003-02-13,2.76,1.7839999999999998,2.91
2003-02-14,2.91,3.821,2.91
2003-02-15,2.91,2.0250000000000004,2.6
2003-02-16,2.6,1.961,2.6
2003-02-17,2.6,8.594999999999999,3.08
2003-02-18,3.08,0.0,3.39
2003-02-19,3.39,3.9,3.07
2003-02-20,3.07,6.725999999999999,3.23
2003-02-21,3.23,0.042,3.72
2003-02-22,3.72,4.247,4.23
2003-02-23,4.23,7.859999999999999,4.59
2003-02-24,4.59,0.126,4.06
2003-02-25,4.06,0.0,3.89
2003-02-26,3.89,0.021,4.24
2003-02-27,4.24,8.61,4.24
2003-02-28,4.24,14.635000000000002,4.06
2003-03-01,4.06,0.965,3.89
2003-03-02,3.89,0.0,3.72
2003-03-03,3.72,0.0,3.72
2003-03-04,3.72,0.0,4.07
2003-03-05,4.07,0.118,5.32
2003-03-06,5.32,0.0,6.57
2003-03-07,6.57,5.835,16.0
2003-03-08,16.0,1.3150000000000002,12.8
2003-03-09,12.8,1.273,7.93
2003-03-10,7.93,0.126,7.09
2003-03-11,7.09,7.005999999999999,11.1
2003-03-12,11.1,11.325,12.3
2003-03-13,12.3,11.23,9.7
2003-03-14,9.7,0.485,8.14
2003-03-15,8.14,0.0,8.35
2003-03-16,8.35,0.105,8.79
2003-03-17,8.79,1.746,7.72
2003-03-18,7.72,2.4000000000000004,6.28
2003-03-19,6.28,4.085,6.7
2003-03-20,6.7,0.042,8.57
2003-03-21,8.57,1.298,7.72
2003-03-22,7.72,0.0,6.28
2003-03-23,6.28,0.21,6.08
2003-03-24,6.08,0.584,5.32
2003-03-25,5.32,0.397,5.32
2003-03-26,5.32,11.042,7.31
2003-03-27,7.31,2.39,6.88
2003-03-28,6.88,3.73,6.68
2003-03-29,6.68,3.46,6.28
2003-03-30,6.28,1.597,5.7
2003-03-31,5.7,0.5700000000000001,6.09
2003-04-01,6.09,14.313,7.51
2003-04-02,7.51,0.19,9.24
2003-04-03,9.24,0.105,10.4
2003-04-04,10.4,0.8360000000000001,12.1
2003-04-05,12.1,7.98,17.3
2003-04-06,17.3,2.47,17.4
2003-04-07,17.4,0.0,14.6
2003-04-08,14.6,0.0,13.3
2003-04-09,13.3,0.615,14.1
2003-04-10,14.1,0.574,10.4
2003-04-11,10.4,0.205,7.72
2003-04-12,7.72,0.0,6.48
2003-04-13,6.48,0.0,6.28
2003-04-14,6.28,0.21,5.89
2003-04-15,5.89,1.378,5.51
2003-04-16,5.51,11.879,7.78
2003-04-17,7.78,19.549,13.7
2003-04-18,13.7,8.793,9.73
2003-04-19,9.73,0.0,7.93
2003-04-20,7.93,0.853,11.5
2003-04-21,11.5,4.001,16.2
2003-04-22,16.2,3.457,12.6
2003-04-23,12.6,3.137,11.8
2003-04-24,11.8,2.66,9.24
2003-04-25,9.24,0.5700000000000001,8.57
2003-04-26,8.57,2.804,8.36
2003-04-27,8.36,10.566999999999998,13.0
2003-04-28,13.0,16.622999999999998,23.0
2003-04-29,23.0,0.93,15.1
2003-04-30,15.1,0.0,12.2
2003-05-01,12.2,0.0,13.3
2003-05-02,13.3,0.5700000000000001,11.6
2003-05-03,11.6,0.0,10.4
2003-05-04,10.4,0.0,8.34
2003-05-05,8.34,0.076,7.16
2003-05-06,7.16,1.9,7.16
2003-05-07,7.16,15.805,9.65
2003-05-08,9.65,0.31,11.1
2003-05-09,11.1,0.0,9.33
2003-05-10,9.33,0.0,7.86
2003-05-11,7.86,0.0,6.93
2003-05-12,6.93,3.28,6.7
2003-05-13,6.7,0.0,6.93
2003-05-14,6.93,8.36,6.93
2003-05-15,6.93,9.525,6.93
2003-05-16,6.93,2.206,7.16
2003-05-17,7.16,7.155,7.16
2003-05-18,7.16,0.576,6.7
2003-05-19,6.7,0.0,6.26
2003-05-20,6.26,0.082,6.7
